번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
5269,393000001020190002,1,영업/정상,0000,정상,,경기도 안산시 상록구 성포동 747 안산파크푸르지오,"경기도 안산시 상록구 화랑로 534, 113,114호 (성포동, 안산파크푸르지오)",15298.0,미소돌봄동물병원,2021-09-15 02:40:00.0,,
5272,464000001020190003,1,영업/정상,0000,정상,,전라북도 전주시 덕진구 송천동2가 1358-3번지 103호,"전라북도 전주시 덕진구 백석로 18, 103호 (송천동2가)",55151.0,자스민 동물병원,2019-05-29 02:20:57.0,,
5638,464000001020160007,1,영업/정상,0000,정상,,전라북도 전주시 덕진구 중동 774-1번지,전라북도 전주시 덕진구 기지로 72 (중동),54871.0,혁신동물병원,2018-08-31 23:59:59.0,,
5715,651000001020140002,1,영업/정상,0000,정상,,제주특별자치도 제주시 해안동 1340-27번지,제주특별자치도 제주시 해안마을길 166 (해안동),63077.0,한밭동물병원,2020-03-28 02:40:00.0,,
5762,404000001020180003,1,영업/정상,0000,정상,,경기도 하남시 망월동 1067번지 골든브릿지,"경기도 하남시 미사강변남로 45, 골든브릿지 1동 211호 (망월동)",12914.0,미사서울동물병원,2018-08-31 23:59:59.0,,
5832,407000001020020002,1,영업/정상,0000,정상,,경기도 이천시 설성면 신필리 244-20번지,경기도 이천시 설성면 신암로 91,17413.0,J&C 동물병원,2020-04-18 02:40:00.0,,
5920,469000001020190002,1,영업/정상,0000,정상,,전라북도 정읍시 입암면 접지리 1246 영장류자원지원센터,"전라북도 정읍시 입암면 넝메길 351-33, 영장류자원지원센터",56216.0,한국생명공학연구원 영장류자원지원센터 부속 동물병원,2021-10-17 02:40:00.0,,
5938,568000001020190003,1,영업/정상,0000,정상,,충청남도 당진시 신평면 상오리 680-2,"충청남도 당진시 신평면 상오로 130-24, 1동 1호",31747.0,성신동물병원,2021-10-02 02:40:00.0,,
5965,329000001020120001,1,영업/정상,0000,정상,,부산광역시 부산진구 가야동 699 가야센트레빌아파트,"부산광역시 부산진구 가야공원로 6, B112호 (가야동, 가야센트레빌아파트)",47325.0,펫케어 동물병원,2020-10-22 02:40:00.0,,
6185,652000001020020001,1,영업/정상,0000,정상,,제주특별자치도 서귀포시 동홍동 514-14번지,"제주특별자치도 서귀포시 동홍로90번길 2, 현대동물병원 (동홍동)",63588.0,현대동물병원,2020-01-18 02:40:00.0,,
6234,391000001020190002,1,영업/정상,0000,정상,,경기도 평택시 고덕면 여염리 0번지,"경기도 평택시 고덕면 고덕국제3길 122, 1층",17770.0,아임동물병원,2019-09-11 02:40:00.0,,
6264,562000001020190001,1,영업/정상,0000,정상,,경기도 용인시 처인구 백암면 가좌리 342-4번지,"경기도 용인시 처인구 백암면 석실로54번길 6, 2호",17174.0,한솔양계병원,2019-10-23 00:22:57.0,,
6267,445000001020190001,1,영업/정상,0000,정상,,"충청북도 진천군 덕산읍 두촌리 2588번지 109,호","충청북도 진천군 덕산읍 시가로 24, 1층 109 , 110호",27871.0,해피트리 동물병원,2019-11-15 00:23:15.0,,
