,번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
1967,1968,365000001019920001,3,폐업,0002,폐업,,대전광역시 중구 석교동 13-6번지 효성타운 107동 1601호,대전광역시 중구 대종로 244-2 (석교동),35035.0,권 동물병원,2019-03-31 02:40:00.0,35.64929625613245,128.23763793091427
1968,1969,365000001019930001,3,폐업,0002,폐업,,대전광역시 중구 대흥동 188-1   번지,,,현대종합동물병원,2018-08-31 23:59:59.0,inf,inf
1969,1970,365000001019980001,3,폐업,0002,폐업,,대전광역시 중구 은행동 162-2   번지,,,중부종합동물병원,2018-08-31 23:59:59.0,inf,inf
1970,1971,365000001019990001,3,폐업,0002,폐업,,대전광역시 중구 선화동 119-20번지,,,한빛동물병원,2018-08-31 23:59:59.0,35.630461517627005,128.268168747859
1971,1972,365000001019990003,3,폐업,0002,폐업,,대전광역시 중구 태평동 379-5번지,,,하나동물병원,2018-08-31 23:59:59.0,35.61128331349572,128.25496291335637
1972,1973,364000001020130002,3,폐업,0002,폐업,,대전광역시 동구 가오동 89-1번지 가오동동,대전광역시 동구 신기로101번길 54 (가오동),34679.0,피그케어동물병원(Pig Care Clinic),2018-08-31 23:59:59.0,35.6616474290662,128.24010666271627
1973,1974,364000001020020001,3,폐업,0002,폐업,,대전광역시 동구 용전동 182-42번지,대전광역시 동구 계족로 431-5 (용전동),300826.0,조은동물병원,2018-08-31 23:59:59.0,35.641196390608144,128.28610668485408
1974,1975,364000001020030001,3,폐업,0002,폐업,,대전광역시 동구 용전동 26-34  번지,,,청운동물병원,2018-08-31 23:59:59.0,inf,inf
1975,1976,364000001020040001,3,폐업,0002,폐업,,대전광역시 동구 신흥동 5-24번지,대전광역시 동구 계족로 85 (신흥동),,에덴동물병원,2018-08-31 23:59:59.0,35.65193331978604,128.25223557929033
1976,1977,364000001020040003,3,폐업,0002,폐업,,대전광역시 동구 용전동 146-22번지,대전광역시 동구 계족로 485-2 (용전동),34544.0,중앙동물병원,2019-11-28 02:40:00.0,35.641602928700074,128.29225748075467
1977,1978,364000001020050001,3,폐업,0002,폐업,,대전광역시 동구 홍도동 13-8번지,대전광역시 동구 홍도로 3 (홍도동),,소망동물병원,2018-08-31 23:59:59.0,35.64000591107426,128.28186928917899
1978,1979,364000001019810001,3,폐업,0002,폐업,,대전광역시 동구 삼성동 295-22  번지,,,황수의과병원,2018-08-31 23:59:59.0,inf,inf
1979,1980,364000001019880001,3,폐업,0002,폐업,,대전광역시 동구 신안동 300-9번지,대전광역시 동구 동대전로 23 (신안동),,사슴당 동물병원,2018-08-31 23:59:59.0,35.64612015158947,128.25876347568519
1980,1981,364000001019920001,3,폐업,0002,폐업,,대전광역시 동구 자양동 66-24번지,대전광역시 동구 동대전로 162 (자양동),34644.0,김동물병원,2018-08-31 23:59:59.0,35.654042848070276,128.26922909459424
1981,1982,335000001019770001,3,폐업,0002,폐업,,부산광역시 금정구 남산동 46-5번지,부산광역시 금정구 중앙대로 1984 (남산동),,신동물병원,2018-08-31 23:59:59.0,37.014292772304955,126.97300847982217
1982,1983,335000001019950001,3,폐업,0002,폐업,,부산광역시 금정구 서동 302-642번지,부산광역시 금정구 서동로 130-1 (서동),,금강동물병원,2018-08-31 23:59:59.0,37.022646696213,126.91612909238721
1983,1984,335000001020050002,3,폐업,0002,폐업,,부산광역시 금정구 장전동 617-17번지,부산광역시 금정구 온천장로125번길 60 (장전동),,다원동물병원,2018-08-31 23:59:59.0,37.00752558872097,126.92624398950237
1984,1985,335000001020060001,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지,부산광역시 금정구 중앙대로1841번길 24 (구서동),,폭시펫동물병원,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1985,1986,335000001020060002,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지,부산광역시 금정구 중앙대로1841번길 24 (구서동),,폭시펫동물병원,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1986,1987,335000001020080001,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지 이마트 금정점 내,"부산광역시 금정구 중앙대로1841번길 24 (구서동,이마트 금정점 내)",,쿨펫동물병원 이마트 금정점,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1987,1988,335000001020080002,3,폐업,0002,폐업,,부산광역시 금정구 장전동 221-22번지 106동 1402호,부산광역시 금정구 금강로335번길 1 (장전동),46282.0,장전동물병원,2020-05-01 02:40:00.0,37.010261799829536,126.943553588884
1988,1989,335000001020090001,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지 이마트금정점,"부산광역시 금정구 중앙대로1841번길 24 (구서동,이마트금정점)",,쿨펫동물병원,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1989,1990,335000001020100001,3,폐업,0002,폐업,,부산광역시 금정구 부곡동 274-9,부산광역시 금정구 부곡로 142 (부곡동),46271.0,수비동물병원,2021-08-25 02:40:00.0,37.01534629087848,126.93225181044919
1990,1991,335000001020100002,3,폐업,0002,폐업,,부산광역시 금정구 부곡동 223-1번지 롯데마트 금정점 2층,"부산광역시 금정구 중앙대로 1731 (부곡동,롯데마트 금정점 2층)",,쿨펫 동물병원 롯데마트 금정점,2018-08-31 23:59:59.0,37.01451242749247,126.9451564134593
1991,1992,335000001020110001,3,폐업,0002,폐업,,부산광역시 금정구 장전동 617-17번지 2층,"부산광역시 금정구 온천장로125번길 60 (장전동,2층)",,해맑은동물병원,2018-08-31 23:59:59.0,37.00752558872097,126.92624398950237
1992,1993,335000001020110002,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지 이마트 금정점 1층,"부산광역시 금정구 중앙대로1841번길 24 (구서동,이마트 금정점 1층)",,쿨펫동물병원 이마트 금정점,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1993,1994,335000001019980001,3,폐업,0002,폐업,,부산광역시 금정구 장전동 221-22번지,부산광역시 금정구 금강로335번길 1 (장전동),,장전동물병원,2018-08-31 23:59:59.0,37.010261799829536,126.943553588884
1994,1995,335000001020000002,3,폐업,0002,폐업,,부산광역시 금정구 장전동 576-3번지 301호,부산광역시 금정구 금강로 188 (장전동),46300.0,금정동물병원,2018-08-31 23:59:59.0,37.00718529886412,126.92772774122288
1995,1996,335000001020030001,3,폐업,0002,폐업,,부산광역시 금정구 구서동 325-1번지,,,(주)아이러브 팻 동물병원,2018-08-31 23:59:59.0,inf,inf
1996,1997,335000001020030002,3,폐업,0002,폐업,,부산광역시 금정구 장전동 298-17번지,부산광역시 금정구 장전로 20 (장전동),46292.0,캣츠 앤 독 클리닉,2018-08-31 23:59:59.0,37.01079849304295,126.93154477939471
1997,1998,335000001020040001,3,폐업,0002,폐업,,부산광역시 금정구 서동 302-938 번지,,,금강동물병원,2018-08-31 23:59:59.0,inf,inf
1998,1999,335000001020040002,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지,부산광역시 금정구 중앙대로1841번길 24 (구서동),,폭시펫동물병원,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
1999,2000,335000001020130002,3,폐업,0002,폐업,,부산광역시 금정구 부곡동 223-1번지,부산광역시 금정구 중앙대로 1731 (부곡동),46276.0,쿨펫동물병원 롯데마트 금정,2018-08-31 23:59:59.0,37.01451242749247,126.9451564134593
2000,2001,335000001020130003,3,폐업,0002,폐업,,부산광역시 금정구 구서동 368번지,부산광역시 금정구 중앙대로1841번길 24 (구서동),46233.0,쿨펫동물병원 이마트금정점,2018-08-31 23:59:59.0,37.01351714452565,126.95909666147635
2001,2002,335000001020170001,3,폐업,0002,폐업,,부산광역시 금정구 부곡동 223-1번지 롯데마트,"부산광역시 금정구 중앙대로 1731, 롯데마트 (부곡동)",46276.0,쿨펫동물병원 롯데마트 금정점,2020-06-04 02:40:00.0,37.01451242749247,126.9451564134593
2002,2003,334000001020040001,3,폐업,0002,폐업,,부산광역시 사하구 장림동 1033-2   번지,,,펫 마스터 동물병원,2018-08-31 23:59:59.0,inf,inf
2003,2004,334000001020040002,3,폐업,0002,폐업,,부산광역시 사하구 괴정동 268-28번지,,,한솔종합동물병원,2018-08-31 23:59:59.0,36.93931390405828,126.7717631994505
2004,2005,334000001020040003,3,폐업,0002,폐업,,부산광역시 사하구 다대동 1551-39  번지,,,다대 사하종합동물병원,2018-08-31 23:59:59.0,inf,inf
2005,2006,334000001020040004,3,폐업,0002,폐업,,부산광역시 사하구 장림동 1033-2   번지,,,펫 마스터 동물병원,2018-08-31 23:59:59.0,inf,inf
2006,2007,334000001019950001,3,폐업,0002,폐업,,부산광역시 사하구 괴정동 430-4   번지,,,나라애견종합병원,2018-08-31 23:59:59.0,inf,inf
2007,2008,334000001019880001,3,폐업,0002,폐업,,부산광역시 사하구 장림동 5065 현대타워상가 104.105호,,,장림동물병원,2018-08-31 23:59:59.0,inf,inf
2008,2009,339000001020010001,3,폐업,0002,폐업,,부산광역시 사상구 모라동 1357번지 우성(아)상가 1동 123호,,,나라동물병원,2018-08-31 23:59:59.0,36.93360742270266,126.87945970204615
2009,2010,339000001020030002,3,폐업,0002,폐업,,부산광역시 사상구 엄궁동 573-4   번지,,,엄궁종합동물병원,2018-08-31 23:59:59.0,inf,inf
2010,2011,339000001020030004,3,폐업,0002,폐업,,부산광역시 사상구 괘법동 531-2번지,부산광역시 사상구 광장로 17 (괘법동),,쿨펫동물병원,2018-08-31 23:59:59.0,36.923480402122706,126.84966311870872
2011,2012,339000001020040001,3,폐업,0002,폐업,,부산광역시 사상구 모라동 1357번지 우성@상가 1동 123호,,,나라동물병원,2018-08-31 23:59:59.0,36.93360742270266,126.87945970204615
2012,2013,332000001019920001,3,폐업,0002,폐업,,부산광역시 북구 구포동 1071-21 남양빌딩,"부산광역시 북구 낙동대로 1650, 남양빌딩 (구포동)",46503.0,구포동물병원,2021-10-31 02:40:00.0,36.93489940893259,126.89780542484871
2013,2014,327000001019980001,3,폐업,0002,폐업,,부산광역시 동구 초량동 130-11  번지,,,초량동물병원,2018-08-31 23:59:59.0,inf,inf
2014,2015,332000001020000001,3,폐업,0002,폐업,,부산광역시 북구 만덕동 914-7번지,부산광역시 북구 만덕3로48번길 8 (만덕동),,신만덕동물병원,2018-08-31 23:59:59.0,36.96342278931447,126.90945601860348
2015,2016,332000001020000002,3,폐업,0002,폐업,,부산광역시 북구 구포동 549번지,,,삼양동물병원,2018-08-31 23:59:59.0,inf,inf
2016,2017,332000001020010001,3,폐업,0002,폐업,,부산광역시 북구 화명동 2277-4번지 골든뷰 202호,부산광역시 북구 금곡대로 287 (화명동),46526.0,원동물병원,2018-10-28 02:36:06.0,36.950421033468835,126.93755242384502
2017,2018,332000001020030002,3,폐업,0002,폐업,,부산광역시 북구 화명동 2268-1번지 위너스타워 103호,"부산광역시 북구 화명신도시로 132 (화명동,위너스타워 103호)",,화명동물병원,2018-08-31 23:59:59.0,36.94875969294589,126.9396596313862
2018,2019,332000001020040001,3,폐업,0002,폐업,,부산광역시 북구 금곡동 1874-3   번지 3층,,,도그플러스 동물병원,2018-08-31 23:59:59.0,inf,inf
2019,2020,332000001020170001,3,폐업,0002,폐업,,부산광역시 북구 화명동 1293-5번지,"부산광역시 북구 화명대로 68, 상가동동 304층 305호 (화명동, e편한세상화명힐스)",46533.0,동물병원맥,2019-04-11 02:40:00.0,36.95222862983021,126.93764230648868
2020,2021,332000001020050001,3,폐업,0002,폐업,,부산광역시 북구 금곡동 1874-3   번지 (3층),,,폭시펫 동물병원,2018-08-31 23:59:59.0,inf,inf
2021,2022,332000001020060001,3,폐업,0002,폐업,,부산광역시 북구 금곡동 1874-3번지 3층,,,도그플러스 동물병원,2018-08-31 23:59:59.0,inf,inf
2022,2023,332000001020090001,3,폐업,0002,폐업,,부산광역시 북구 금곡동 1874-3번지 (3층),"부산광역시 북구 금곡대로 469 (금곡동,(3층))",,하나동물병원,2018-08-31 23:59:59.0,36.948421032163736,126.95721179879972
2023,2024,332000001020090003,3,폐업,0002,폐업,,부산광역시 북구 화명동 1130-9 롯데 캐슬 멤버스,"부산광역시 북구 금곡대로 240, 상가동 120호 (화명동, 롯데 캐슬 멤버스)",46537.0,화명동물병원,2020-12-19 02:40:00.0,36.95062887157739,126.93160069163547
2024,2025,332000001020090004,3,폐업,0002,폐업,,부산광역시 북구 금곡동 1874-3번지,부산광역시 북구 금곡대로 469 (금곡동),,하나동물병원,2018-08-31 23:59:59.0,36.948421032163736,126.95721179879972
2025,2026,332000001020110001,3,폐업,0002,폐업,,부산광역시 북구 화명동 2272-6번지 신호타워 604호,"부산광역시 북구 화명대로 35 (화명동,신호타워 604호)",,보람동물병원,2018-08-31 23:59:59.0,36.949308324277986,126.93873706339164
2026,2027,332000001020150001,3,폐업,0002,폐업,,,부산광역시 북구 금곡대로 469 (금곡동),46519.0,하나동물병원,2018-08-31 23:59:59.0,36.948421032163736,126.95721179879972
2027,2028,328000001020020002,3,폐업,0002,폐업,,부산광역시 영도구 청학동 299-7번지 8통6반,부산광역시 영도구 태종로318번길 20-12 (청학동),49023.0,보생동물병원,2018-08-31 23:59:59.0,36.99156905175793,126.76684373258867
2028,2029,328000001020040002,3,폐업,0002,폐업,,부산광역시 영도구 동삼동 219-89번지,,,25시동물병원,2018-08-31 23:59:59.0,37.00101347121966,126.75064318640712
2029,2030,328000001020160001,3,폐업,0002,폐업,,부산광역시 영도구 봉래동2가 44-1번지,부산광역시 영도구 대교로 15 (봉래동2가),49035.0,엘리자베스 동물병원,2018-08-31 23:59:59.0,36.977639083601076,126.76243345628698
2030,2031,328000001020170001,3,폐업,0002,폐업,,부산광역시 영도구 남항동2가 245-5,부산광역시 영도구 남항로 20-1 (남항동2가),49055.0,맘's 동물병원,2022-01-26 02:40:00.0,36.97402815562082,126.75746091525666
2031,2032,333000001020160002,3,폐업,0002,폐업,,부산광역시 해운대구 우동 762-27 더펫텔 프리미엄 스위트,"부산광역시 해운대구 해운대해변로197번길 12, 더펫텔 프리미엄 스위트 3층 (우동)",48093.0,펠리스 동물병원,2020-10-16 02:40:00.0,37.06664150359624,126.84688776043247
2032,2033,333000001020170003,3,폐업,0002,폐업,,,"부산광역시 해운대구 마린시티3로 37, 207호 (우동, 한일오르듀)",48118.0,마린숲 동물병원,2018-12-27 02:40:00.0,37.061413554371256,126.84212628859694
2033,2034,333000001020130005,3,폐업,0002,폐업,,부산광역시 해운대구 우동 1410번지 트럼프월드마린 C동 203호,"부산광역시 해운대구 마린시티2로 47, C동 203호 (우동, 트럼프월드마린)",48119.0,Mr. 동물병원,2018-08-31 23:59:59.0,37.059050923181864,126.8416468198586
2034,2035,333000001020130006,3,폐업,0002,폐업,,부산광역시 해운대구 중동 1767번지 이마트해운대점 3층,"부산광역시 해운대구 좌동순환로 511, 3층 (중동, 이마트해운대점)",48096.0,Wellness Clinic 동물병원,2018-08-31 23:59:59.0,37.07822210213356,126.85569599377565
2035,2036,333000001020130008,3,폐업,0002,폐업,,부산광역시 해운대구 중동 1767번지,"부산광역시 해운대구 좌동순환로 511, 3층 (중동, 이마트)",48096.0,웰니스 클리릭 동물병원,2019-04-04 02:40:00.0,37.07822210213356,126.85569599377565
2036,2037,333000001020130002,3,폐업,0002,폐업,,부산광역시 해운대구 중동 191번지,부산광역시 해운대구 좌동로 68 (중동),48102.0,메디슨동물병원,2018-08-31 23:59:59.0,37.08292097571947,126.8618857160871
2037,2038,333000001020130003,3,폐업,0002,폐업,,부산광역시 해운대구 우동 1435번지,"부산광역시 해운대구 마린시티3로 23, 401~403호 (우동, 벽산이오렌지프라자)",48118.0,해운대 웰(WELL)동물병원,2018-08-31 23:59:59.0,37.06164881634719,126.84357215286667
2038,2039,333000001020140002,3,폐업,0002,폐업,,,부산광역시 해운대구 해운대로 1252 (송정동),48069.0,누리동물병원,2018-08-31 23:59:59.0,37.1093865966242,126.89461771422162
2039,2040,333000001020140003,3,폐업,0002,폐업,,부산광역시 해운대구 우동 1405번지 마린파크,"부산광역시 해운대구 마린시티2로 2, 마린파크 208~209호 (우동)",48092.0,마린파크 동물병원,2020-06-10 02:40:00.0,37.05938588023594,126.84684704766433
2040,2041,333000001020140006,3,폐업,0002,폐업,,,"부산광역시 해운대구 해운대로 814 (좌동, 세종월드프라자 A동 301호)",48111.0,리더스동물병원,2018-08-31 23:59:59.0,37.08663169721709,126.86036662940747
