번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
99,311000001020150002,3,폐업,0002,폐업,,서울특별시 은평구 수색동 75번지 수색자이 1단지 107호,"서울특별시 은평구 수색로 217 (수색동, 수색자이 1단지 107호)",3504.0,조은동물병원,2018-08-31 23:59:59.0,126.89575893636685,37.579593293627
100,311000001020150003,3,폐업,0002,폐업,,서울특별시 은평구 증산동 162-20번지 102호,"서울특별시 은평구 증산서길 132, 102호 (증산동)",3497.0,아리동물병원,2018-08-31 23:59:59.0,126.90798564868518,37.58655113094874
101,311000001020150004,3,폐업,0002,폐업,,서울특별시 은평구 응암동 194-25,서울특별시 은평구 백련산로 143 (응암동),3463.0,스머프동물병원,2021-07-11 02:40:00.0,126.9220468867165,37.5980473473613
102,321000001020090003,3,폐업,0002,폐업,,서울특별시 서초구 방배동 951-3번지 대진빌딩1층,"서울특별시 서초구 서초대로4길 4 (방배동,대진빌딩1층)",,화인종합동물병원,2018-08-31 23:59:59.0,126.98232325024914,37.48546973887399
105,311000001020020001,3,폐업,0002,폐업,,서울특별시 은평구 대조동 179-16번지,서울특별시 은평구 서오릉로 80 (대조동),3395.0,은평동물병원,2018-08-31 23:59:59.0,126.91929577042376,37.607591057941086
109,314000001019940002,3,폐업,0002,폐업,,서울특별시 양천구 신월동 512-7번지,서울특별시 양천구 신월로 199 (신월동),,신월동물병원,2018-08-31 23:59:59.0,126.84156431462617,37.52038023962887
111,314000001019950001,3,폐업,0002,폐업,,서울특별시 양천구 목동 783-2번지,서울특별시 양천구 등촌로 58 (목동),7965.0,하니동물병원,2018-08-31 23:59:59.0,126.86088642884522,37.53512802627187
114,321000001020040008,3,폐업,0002,폐업,,서울특별시 서초구 서초동 1532-7번지 (지상1층),"서울특별시 서초구 효령로 229 (서초동,(지상1층))",,서울동물병원,2018-08-31 23:59:59.0,127.00609101500744,37.48388891672095
115,314000001020080001,3,폐업,0002,폐업,,서울특별시 양천구 목동 919-7번지 홈에버 목동점 1층,"서울특별시 양천구 목동서로 170 (목동,홈에버 목동점 1층)",,닥터펫 동물병원,2018-08-31 23:59:59.0,126.87038654527912,37.53032776804416
117,314000001020080005,3,폐업,0002,폐업,,서울특별시 양천구 목동 506-7번지,서울특별시 양천구 목동중앙본로 113 (목동),7948.0,대현동물병원,2018-08-31 23:59:59.0,126.8682211745548,37.54580555252731
118,314000001020090001,3,폐업,0002,폐업,,서울특별시 양천구 신정동 898-2번지,서울특별시 양천구 목동로 231 (신정동),7937.0,리베 동물의료센터,2018-08-31 23:59:59.0,126.86062880382997,37.52922643888409
119,314000001020090002,3,폐업,0002,폐업,,서울특별시 양천구 목동 962번지 트라팰리스 1층,"서울특별시 양천구 오목로 299 (목동,트라팰리스 1층)",,쿨펫이마트목동점,2018-08-31 23:59:59.0,126.86749301348563,37.52599302648093
120,303000001020160003,3,폐업,0002,폐업,,,"서울특별시 성동구 금호로 173, 상가동 1층 24호 (금호동2가, 신금호파크자이)",4722.0,동물병원소풍,2020-04-10 02:40:00.0,127.01686591547629,37.55641113618116
121,303000001020040003,3,폐업,0002,폐업,,서울특별시 성동구 성수동2가 333-16번지 이마트성수점,서울특별시 성동구 뚝섬로 377 (성수동2가),4781.0,로얄벳성수점동물병원,2018-08-31 23:59:59.0,127.05010800406842,37.53970992960027
124,303000001020040001,3,폐업,0002,폐업,,서울특별시 성동구 금호동2가 433번지,서울특별시 성동구 금호산길 63-1 (금호동2가),,강아지나라동물병원,2018-08-31 23:59:59.0,127.01643842009122,37.55399996107524
125,303000001020040002,3,폐업,0002,폐업,,서울특별시 성동구 금호동1가 172번지 외4필지,"서울특별시 성동구 난계로 35 (금호동1가,외4필지)",,늘푸른동물병원,2018-08-31 23:59:59.0,127.02168003668987,37.55549774252359
126,321000001020030007,3,폐업,0002,폐업,,서울특별시 서초구 서초동 1510-2번지,서울특별시 서초구 반포대로21길 23 (서초동),,엔터펫 종합동물병원,2018-08-31 23:59:59.0,127.00563017988001,37.4877104730675
129,314000001020060005,3,폐업,0002,폐업,,서울특별시 양천구 목동 907번지 현대월드상가 101-1,"서울특별시 양천구 목동서로 77 (목동,현대월드상가 101-1)",,행복동물병원,2018-08-31 23:59:59.0,126.87515168762695,37.535986196177994
130,314000001020070001,3,폐업,0002,폐업,,서울특별시 양천구 목동 919-7번지 2층,"서울특별시 양천구 목동서로 170 (목동,2층)",,닥터펫동물병원,2018-08-31 23:59:59.0,126.87038654527912,37.53032776804416
131,314000001020070003,3,폐업,0002,폐업,,서울특별시 양천구 신정동 1007-10번지,"서울특별시 양천구 목동로 161 (신정동, 덕수프라자)",8023.0,우리들 동물메디컬 센터,2019-09-08 02:40:00.0,126.86205157369965,37.52291544960531
132,314000001020070004,3,폐업,0002,폐업,,서울특별시 양천구 목동 917-6번지 행복한세상백화점 지하2층,"서울특별시 양천구 목동동로 309 (목동,행복한세상백화점 지하2층)",,쿨펫동물병원,2018-08-31 23:59:59.0,126.87319365653178,37.529373431839375
133,311000001020130003,3,폐업,0002,폐업,,서울특별시 은평구 역촌동 14-22번지,서울특별시 은평구 서오릉로 91 (역촌동),3404.0,역촌동물병원,2018-08-31 23:59:59.0,126.91818496754777,37.60802746887526
134,303000001020150003,3,폐업,0002,폐업,,서울특별시 성동구 응봉동 100번지 308호,"서울특별시 성동구 독서당로 434, 308호 (응봉동, 대림종합상가)",4741.0,해치동물병원,2019-11-24 02:40:00.0,127.03037444024662,37.551930746628024
135,303000001020030008,3,폐업,0002,폐업,,서울특별시 성동구 금호동1가 514번지,서울특별시 성동구 금호로 148-1 (금호동1가),,강아지나라동물병원,2018-08-31 23:59:59.0,127.01764163274629,37.55434483622077
136,303000001020030009,3,폐업,0002,폐업,,서울특별시 성동구 금호동4가 1393번지,서울특별시 성동구 장터길 18 (금호동4가),,박종태종합동물병원,2018-08-31 23:59:59.0,127.01493883739167,37.5482269964939
139,303000001020030012,3,폐업,0002,폐업,,서울특별시 성동구 옥수동 275-2번지 2층,"서울특별시 성동구 독서당로 206 (옥수동,2층)",,생명사랑동물병원,2018-08-31 23:59:59.0,127.0108520889308,37.5432498736584
140,303000001020030013,3,폐업,0002,폐업,,서울특별시 성동구 금호동2가 433번지,서울특별시 성동구 금호산길 63-1 (금호동2가),,강아지나라동물병원,2018-08-31 23:59:59.0,127.01643842009122,37.55399996107524
141,303000001020030014,3,폐업,0002,폐업,,서울특별시 성동구 성수동1가 656-565,서울특별시 성동구 왕십리로 100 (성수동1가),4778.0,성수동물병원,2020-10-31 02:40:00.0,127.04199350528266,37.54646316264208
143,311000001020130002,3,폐업,0002,폐업,,서울특별시 은평구 역촌동 43-47번지,서울특별시 은평구 진흥로 17 (역촌동),3409.0,튼튼동물병원,2018-08-31 23:59:59.0,126.9145100767209,37.600138345778014
146,321000001020090002,3,폐업,0002,폐업,,"서울특별시 서초구 반포동 112-3번지 카리스빌딩 1,2층","서울특별시 서초구 사평대로 80 (반포동,카리스빌딩 1,2층)",,한국스템셀동물메디컬센터,2018-08-31 23:59:59.0,126.99057530826289,37.4980467378857
147,301000001020040002,3,폐업,0002,폐업,,서울특별시 중구 신당동 422-1번지 청화빌딩,"서울특별시 중구 동호로 204, 청화빌딩 1층 (신당동)",4607.0,차지우동물병원,2020-06-04 02:40:00.0,127.0070640681922,37.55621680843878
149,306000001020020005,3,폐업,0002,폐업,,서울특별시 중랑구 중화동 207번지,서울특별시 중랑구 망우로 247 (중화동),,로얄메디컬센터,2018-08-31 23:59:59.0,127.0771297536726,37.59543561118659
152,303000001020150001,3,폐업,0002,폐업,,서울특별시 성동구 도선동 285-2번지 1층,"서울특별시 성동구 왕십리로 340, 1층 (도선동)",4707.0,SL동물병원,2020-02-06 02:40:00.0,127.02945793367165,37.56329834046514
153,314000001020010001,3,폐업,0002,폐업,,서울특별시 양천구 신정동 1052-3번지,서울특별시 양천구 중앙로 230 (신정동),,바우동물병원,2018-08-31 23:59:59.0,126.85174722180612,37.517187755391
155,303000001020110001,3,폐업,0002,폐업,,서울특별시 성동구 금호동1가 1764-1번지,서울특별시 성동구 금호로 82-1 (금호동1가),,금호동물병원,2018-08-31 23:59:59.0,127.02302762096198,37.55074456068652
156,311000001020160003,3,폐업,0002,폐업,,서울특별시 은평구 역촌동 43-47번지,서울특별시 은평구 진흥로 17 (역촌동),3409.0,튼튼동물병원,2018-08-31 23:59:59.0,126.9145100767209,37.600138345778014
161,301000001019750001,3,폐업,0002,폐업,,서울특별시 중구 신당동 370-58번지,서울특별시 중구 다산로 145-1 (신당동),,문화동물병원,2018-08-31 23:59:59.0,127.0086658791002,37.556881743732106
162,321000001020030004,3,폐업,0002,폐업,,서울특별시 서초구 서초동 1576-6번지 1층,"서울특별시 서초구 서초중앙로 99 (서초동,1층)",,24시열린동물병원,2018-08-31 23:59:59.0,127.01105999781545,37.49060819598068
163,321000001020030005,3,폐업,0002,폐업,,서울특별시 서초구 잠원동 38-15번지 1층,"서울특별시 서초구 신반포로47길 18-6 (잠원동,1층)",,한국수의과학연구소부설동물병원,2018-08-31 23:59:59.0,127.01688764868518,37.51152036971619
164,314000001019960002,3,폐업,0002,폐업,,서울특별시 양천구 목동 506-7번지,서울특별시 양천구 목동중앙본로 113 (목동),,대현동물병원,2018-08-31 23:59:59.0,126.8682211745548,37.54580555252731
167,311000001020050001,3,폐업,0002,폐업,,서울특별시 은평구 불광동 309번지,"서울특별시 은평구 연서로 252 (불광동, 세종빌딩)",3350.0,연신내 동물병원,2018-08-31 23:59:59.0,126.9199647998736,37.61949056130434
170,311000001020070001,3,폐업,0002,폐업,,서울특별시 은평구 불광동 319-33번지 대흥빌라 101호,서울특별시 은평구 연서로 260 (불광동),3350.0,연신내동물병원,2018-08-31 23:59:59.0,126.92092483669416,37.62001030310795
171,314000001020010003,3,폐업,0002,폐업,,서울특별시 양천구 목동 907-10번지 현대파리지앙 121호,"서울특별시 양천구 목동서로 57 (목동,현대파리지앙 121호)",,목동동물병원,2018-08-31 23:59:59.0,126.87695875887587,37.536673499691595
172,314000001020010004,3,폐업,0002,폐업,,서울특별시 양천구 신정동 117-37번지,서울특별시 양천구 신목로 78 (신정동),,슈슈애견동물병원,2018-08-31 23:59:59.0,126.87135859989382,37.521661454209635
173,314000001020020001,3,폐업,0002,폐업,,서울특별시 양천구 목동 919-7번지 한국까르프 1층,"서울특별시 양천구 목동서로 170 (목동,한국까르프 1층)",,닥터펫 동물병원,2018-08-31 23:59:59.0,126.87038654527912,37.53032776804416
174,321000001020120002,3,폐업,0002,폐업,,서울특별시 서초구 양재동 215번지,"서울특별시 서초구 매헌로 16, 지1층 (양재동, 이마트 양재점)",6771.0,이리온 for 몰리스,2018-08-31 23:59:59.0,127.0341233654835,37.46339529692584
176,314000001019970003,3,폐업,0002,폐업,,서울특별시 양천구 신정동 294-29번지,서울특별시 양천구 목동동로8길 7 (신정동),,이솝동물병원,2019-09-18 02:40:00.0,126.86773093666311,37.51804280181686
177,314000001019980001,3,폐업,0002,폐업,,서울특별시 양천구 목동 908-31번지 목동프라자 105,"서울특별시 양천구 목동서로 35 (목동,목동프라자 105)",,가나동물병원,2018-08-31 23:59:59.0,126.87923167730244,37.53763463157124
178,314000001019990001,3,폐업,0002,폐업,,서울특별시 양천구 목동 752-1번지 극동상가 103,"서울특별시 양천구 목동중앙본로 10 (목동,극동상가 103)",,나우동물종합병원,2019-10-24 02:40:00.0,126.86854804220218,37.53853391774116
181,314000001020040003,3,폐업,0002,폐업,,서울특별시 양천구 목동 515-1번지,서울특별시 양천구 공항대로 636 (목동),,행복한 동물병원,2018-08-31 23:59:59.0,126.87250111986151,37.54669745711179
183,311000001020110001,3,폐업,0002,폐업,,서울특별시 은평구 대조동 231-0번지 101동 122호,서울특별시 은평구 서오릉로 94 (대조동),3392.0,사랑이가득한동물병원,2018-08-31 23:59:59.0,126.91883971607156,37.60902954579154
184,311000001020110002,3,폐업,0002,폐업,,서울특별시 은평구 진관동 20-0번지 은평뉴타운상림마을 821동 101호,서울특별시 은평구 진관3로 70 (진관동),3302.0,뉴타운동물병원,2018-08-31 23:59:59.0,126.91975625173728,37.64222158018368
185,311000001020110003,3,폐업,0002,폐업,,서울특별시 은평구 응암동 90-1번지 이마트 8층,서울특별시 은평구 은평로 111 (응암동),3461.0,쿨펫동물병원 은평점,2018-08-31 23:59:59.0,126.91730250270884,37.60035754806895
186,311000001020110004,3,폐업,0002,폐업,,서울특별시 은평구 대조동 240번지 NC백화점 8층,서울특별시 은평구 불광로 20 (대조동),3397.0,쿨펫 동물병원,2018-08-31 23:59:59.0,126.92611364779033,37.60972137406473
187,314000001020110003,3,폐업,0002,폐업,,서울특별시 양천구 신정동 323번지 세림프라자 106호,"서울특별시 양천구 목동서로 387 (신정동,세림프라자 106호)",,하나동물병원,2018-08-31 23:59:59.0,126.85816576369083,37.51608466410538
188,314000001020030002,3,폐업,0002,폐업,,서울특별시 양천구 신월동 116-14번지,서울특별시 양천구 월정로 137 (신월동),,다정종합동물병원,2018-08-31 23:59:59.0,126.83456364309917,37.531177456088315
189,314000001020030003,3,폐업,0002,폐업,,서울특별시 양천구 신월동 446-4번지,서울특별시 양천구 월정로 46 (신월동),,햇살동물병원,2018-08-31 23:59:59.0,126.83943666623087,37.52382547785231
190,314000001020030004,3,폐업,0002,폐업,,서울특별시 양천구 신정동 1052-3번지,서울특별시 양천구 중앙로 230 (신정동),8091.0,바우동물병원,2018-08-31 23:59:59.0,126.85174722180612,37.517187755391
