번호,MANAGEMENT_NUMBER,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,SUB_ZIPCODE,SUB_ADDRESS,ADDRESS,ZIP_CODE,NAME,데이터갱신일자,LONGITUDE,LATITUDE
781,382000001020120003,3,폐업,0002,폐업,,경기도 의정부시 의정부동 168-54번지,경기도 의정부시 평화로 525 (의정부동),11696.0,이리온동물병원 의정부역점,2018-08-31 23:59:59.0,35.29894019835391,129.9721581519256
782,382000001020130001,3,폐업,0002,폐업,,경기도 의정부시 금오동 463-10번지 태진빌딩 1층,"경기도 의정부시 호국로 1426, 1층 (금오동)",11751.0,펫클럽동물병원,2018-08-31 23:59:59.0,35.3096358262305,129.9869504456742
784,382000001020140001,3,폐업,0002,폐업,,경기도 의정부시 용현동 527-1번지 38통7반 롯데마트 106동 103호,"경기도 의정부시 산단로76번길 116 (용현동, 롯데마트 2층)",11787.0,위즈펫동물병원,2019-03-10 02:40:00.0,35.32890139478555,129.97973631096195
785,382000001020140003,3,폐업,0002,폐업,,경기도 의정부시 용현동 230-17번지 현대빌딩 2층,"경기도 의정부시 오목로18번길 2 (용현동, 현대빌딩 2층)",11792.0,햇살동물병원,2019-03-10 02:40:00.0,35.32999962052522,129.96688038900447
786,563000001020140006,3,폐업,0002,폐업,,경기도 용인시 기흥구 신갈동 63번지,경기도 용인시 기흥구 중부대로 375 (신갈동),17064.0,쿨펫동물병원,2018-08-31 23:59:59.0,35.361547376713695,129.4065290191059
787,382000001020010004,3,폐업,0002,폐업,,경기도 의정부시 의정부동 163-11번지,경기도 의정부시 평화로 487 (의정부동),,에이스동물병원,2018-08-31 23:59:59.0,35.30007161497773,129.96971941926924
790,382000001020020003,3,폐업,0002,폐업,,경기도 의정부시 호원동 425번지 한승프라자 109호,"경기도 의정부시 평화로 374 (호원동,한승프라자 109호)",,호원종합동물병원,2018-08-31 23:59:59.0,35.301113672772864,129.9573157772877
791,394000001020190002,3,폐업,0002,폐업,,경기도 고양시 일산서구 대화동 2606번지 원마운트 1231호,"경기도 고양시 일산서구 한류월드로 300, 원마운트 1231호 (대화동)",10392.0,위드동물병원,2019-12-18 02:40:00.0,35.06934928032621,129.875218220884
792,365000001020190001,3,폐업,0002,폐업,,대전광역시 중구 용두동 119-6번지,"대전광역시 중구 계룡로 789, 1층 (용두동)",34828.0,대전24시 센트럴동물병원,2019-08-23 02:40:00.0,35.61989872233424,128.25982455001613
793,301000001020190002,3,폐업,0002,폐업,,서울특별시 중구 신당동 309-50번지 한국양봉농협 본점,"서울특별시 중구 다산로 178, 한국양봉농협 본점 5층 (신당동)",4589.0,한국양봉농협 동물병원,2020-01-22 02:40:00.0,35.27802619513046,129.75403162216506
794,425000001020190002,3,폐업,0002,폐업,,강원도 홍천군 홍천읍 신장대리 5-8,"강원도 홍천군 홍천읍 꽃뫼로 105, 3층",25134.0,김준영 동물병원,2020-07-03 02:40:00.0,35.96629127643745,129.94450582416968
795,345000001020190001,3,폐업,0002,폐업,,대구광역시 북구 검단동 573번지,대구광역시 북구 유통단지로7길 107 (검단동),41503.0,하루동물병원,2019-12-19 02:40:00.0,36.60881945007336,127.77160928469358
796,440000001020190001,3,폐업,0002,폐업,,충청북도 제천시 수산면 수산리 588-1번지,충청북도 제천시 수산면 월악로26길 72,27220.0,제천단양축산업협동조합 동물병원,2020-05-09 02:40:00.0,36.23275201388535,129.02226197430505
797,508000001020190002,3,폐업,0002,폐업,,경상북도 구미시 광평동 792-21번지 홈플러스 구미광평점,"경상북도 구미시 구미대로 174, 홈플러스 구미광평점 2층 (광평동)",39347.0,도그플러스,2019-04-26 02:40:00.0,36.40130463578513,128.00119098132262
798,321000001020190001,3,폐업,0002,폐업,,서울특별시 서초구 양재동 317-1번지 엄지빌딩,"서울특별시 서초구 강남대로12길 23-13, 엄지빌딩 1층 (양재동)",6779.0,도그스데이 동물병원,2020-01-15 02:40:00.0,35.301603711164745,129.64614556001195
799,429000001020190001,3,폐업,0002,폐업,,강원도 정선군 정선읍 북실리 701-24번지,강원도 정선군 정선읍 용담길 101,26132.0,조은동물병원,2019-08-03 02:40:00.0,36.58878667118432,129.58981072450408
800,472000001020190001,3,폐업,0002,폐업,,전라북도 완주군 고산면 읍내리 882번지,전라북도 완주군 고산면 고산로 74,55311.0,미소 동물병원,2019-09-01 02:40:00.0,35.46252874974447,127.8239242189425
801,417000001020190001,3,폐업,0002,폐업,,"경기도 양평군 양평읍 공흥리 402-8번지 한마음의원,효창종합건설,삼원스탠","경기도 양평군 양평읍 시민로 114-1, 한마음의원,효창종합건설,삼원스탠",12560.0,현대가축병원(출장전문병원),2019-06-02 02:40:00.0,35.670764651997956,129.68410414083186
802,570000001020190001,3,폐업,0002,폐업,,경기도 여주시 점봉동 139-1번지,경기도 여주시 세종로517번길 21-2 (점봉동),12653.0,한서동물병원,2020-02-07 02:40:00.0,35.79543847237267,129.3999411912881
803,409000001020190003,3,폐업,0002,폐업,,경기도 김포시 운양동 1296-3번지,"경기도 김포시 김포한강11로 328, 210,211,212호 (운양동)",10073.0,김포 24시 호수동물 의료센터,2020-04-18 02:40:00.0,35.01481974224366,129.86258991861047
